method,stage,stage_task,eval_task,mse,rmse,mae,freq_band
Naive,0,MBC_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,53.54145526885986,7.317202694258228,5.155258297920227,LTE_2.1G
Naive,1,Broad_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,56.86038875579834,7.540582786217412,5.658217430114746,LTE_2.1G
Naive,1,Broad_CheongJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,62.50408172607422,7.9059522972298675,5.869208772977193,LTE_2.1G
Naive,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,72.13654104868571,8.493323321803175,6.650588949521382,LTE_2.1G
Naive,2,MBC_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,67.41610129674275,8.210730862520263,6.385650237401326,LTE_2.1G
Naive,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,70.73547077178955,8.410438203315541,6.490419467290242,LTE_2.1G
Naive,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,65.32672023773193,8.082494679103224,6.0333324273427325,LTE_2.1G
Naive,3,KBS_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.9701657295227,8.060407293029472,5.971917510032654,LTE_2.1G
Naive,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,72.69291337331136,8.526013920544075,6.357806086540222,LTE_2.1G
Naive,3,KBS_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,54.24197371800741,7.364915051649096,5.3716632922490435,LTE_2.1G
Naive,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,61.975796381632485,7.872470792682084,5.921582341194153,LTE_2.1G
Naive,4,CMB_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.70905192693075,7.981795031628584,5.974395016829173,LTE_2.1G
Naive,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,77.61020882924397,8.809665647982559,6.631253361701965,LTE_2.1G
Naive,4,CMB_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,56.21097262700399,7.497397723677462,5.512916425863902,LTE_2.1G
Naive,4,CMB_DaeJeon_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,63.49367300669352,7.968291724497385,5.757478356361389,LTE_2.1G
Naive,5,MBC_ChungJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,89.26011339823405,9.447757056478222,7.871624668439229,LTE_2.1G
Naive,5,MBC_ChungJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,80.94507884979248,8.996948307609223,7.425216197967529,LTE_2.1G
Naive,5,MBC_ChungJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,75.3798656463623,8.682157891121442,7.054729541142781,LTE_2.1G
Naive,5,MBC_ChungJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,64.94663016001384,8.05894721164085,6.491917093594869,LTE_2.1G
Naive,5,MBC_ChungJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,77.64814376831055,8.811818414397255,7.013778328895569,LTE_2.1G
Naive,5,MBC_ChungJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,101.63989194234212,10.081661169784576,7.822626034418742,LTE_2.1G
Naive,6,KBS_ChungJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,97.54175249735515,9.876322822657993,8.176636179288229,LTE_2.1G
Naive,6,KBS_ChungJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,85.32977708180745,9.237411817268269,7.573041081428528,LTE_2.1G
Naive,6,KBS_ChungJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,78.46974563598633,8.85831505626134,7.13801383972168,LTE_2.1G
Naive,6,KBS_ChungJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,68.63824621836345,8.28482022848797,6.596867958704631,LTE_2.1G
Naive,6,KBS_ChungJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,81.9393482208252,9.052035584376876,7.152790188789368,LTE_2.1G
Naive,6,KBS_ChungJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,101.6863301595052,10.08396401022461,7.750594576199849,LTE_2.1G
Naive,6,KBS_ChungJu_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,113.38780148824056,10.648370837280252,7.734372774759929,LTE_2.1G
Naive,7,KBS_main_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,55.875471909840904,7.474989759848564,5.664983590443929,LTE_2.1G
Naive,7,KBS_main_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,70.32689825693767,8.386113417843672,6.366192261377971,LTE_2.1G
Naive,7,KBS_main_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,91.55349795023601,9.56835920888404,7.3620673815409345,LTE_2.1G
Naive,7,KBS_main_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,67.97002744674683,8.244393697946917,6.278345386187236,LTE_2.1G
Naive,7,KBS_main_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,74.41076119740804,8.62616723680964,6.323854287465413,LTE_2.1G
Naive,7,KBS_main_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,134.85162671407065,11.612563313673284,8.266655405362448,LTE_2.1G
Naive,7,KBS_main_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,153.04444058736166,12.371113150697543,8.450869798660278,LTE_2.1G
Naive,7,KBS_main_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,39.21546745300293,6.262225439330888,4.524643162886302,LTE_2.1G
Naive,8,SBS_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,55.44758892059326,7.446313780696679,5.613514264424642,LTE_2.1G
Naive,8,SBS_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,69.04432074228923,8.309291229839596,6.275370796521504,LTE_2.1G
Naive,8,SBS_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,90.10959752400716,9.492607519749626,7.2753191391627,LTE_2.1G
Naive,8,SBS_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,66.78038930892944,8.171926903058388,6.173836628595988,LTE_2.1G
Naive,8,SBS_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,72.72609933217366,8.527959857561108,6.226370135943095,LTE_2.1G
Naive,8,SBS_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,134.49043655395508,11.597001187977652,8.24690314133962,LTE_2.1G
Naive,8,SBS_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,151.9939250946045,12.328581633529645,8.39894155661265,LTE_2.1G
Naive,8,SBS_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,39.97139358520508,6.322293380190852,4.5721925894419355,LTE_2.1G
Naive,8,SBS_LTE_2.1G.csv,SBS_LTE_2.1G.csv,36.892661015192665,6.073932911647335,4.343668103218079,LTE_2.1G
Naive,9,MBC_sa_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,60.27600860595703,7.7637625289518635,6.106677055358887,LTE_2.1G
Naive,9,MBC_sa_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,66.74653720855713,8.169855397040827,6.336329857508342,LTE_2.1G
Naive,9,MBC_sa_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,79.91981379191081,8.939788240887522,7.046450813611348,LTE_2.1G
Naive,9,MBC_sa_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,63.18684927622477,7.949015616805943,6.2460416952768965,LTE_2.1G
Naive,9,MBC_sa_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,69.2949727376302,8.32436019989706,6.380628347396851,LTE_2.1G
Naive,9,MBC_sa_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,122.6244551340739,11.073592693163041,8.142690817515055,LTE_2.1G
Naive,9,MBC_sa_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,140.81764793395996,11.866661195718025,8.326853315035502,LTE_2.1G
Naive,9,MBC_sa_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,45.406570752461754,6.738439786216224,5.012263139088948,LTE_2.1G
Naive,9,MBC_sa_LTE_2.1G.csv,SBS_LTE_2.1G.csv,41.67989309628805,6.455996677220957,4.7896719972292585,LTE_2.1G
Naive,9,MBC_sa_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,79.36361090342204,8.908625646160132,6.477096438407898,LTE_2.1G
Naive,10,KBS_KangNeung_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,92.38204256693523,9.611557759642047,8.148777763048807,LTE_2.1G
Naive,10,KBS_KangNeung_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,91.0566775004069,9.542362259965135,7.889686663945516,LTE_2.1G
Naive,10,KBS_KangNeung_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,92.0546023050944,9.59450896633561,7.934459249178569,LTE_2.1G
Naive,10,KBS_KangNeung_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,81.29647382100423,9.016455723897513,7.517103552818298,LTE_2.1G
Naive,10,KBS_KangNeung_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,88.48095067342122,9.406431346340716,7.629625519116719,LTE_2.1G
Naive,10,KBS_KangNeung_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,113.18889204661052,10.639026837385575,8.400955398877462,LTE_2.1G
Naive,10,KBS_KangNeung_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,120.73384221394856,10.98789525859928,8.556745727856955,LTE_2.1G
Naive,10,KBS_KangNeung_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,75.38460477193196,8.682430810086077,7.128693421681722,LTE_2.1G
Naive,10,KBS_KangNeung_LTE_2.1G.csv,SBS_LTE_2.1G.csv,75.74016284942627,8.702882444881482,7.064665953318278,LTE_2.1G
Naive,10,KBS_KangNeung_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,107.2314001719157,10.355259541504292,8.292187770207724,LTE_2.1G
Naive,10,KBS_KangNeung_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,74.8488057454427,8.651520429695736,5.920655250549316,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,78.55713144938152,8.863246101140458,7.261935869852702,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,83.32815647125244,9.128425738935078,7.386653621991475,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,93.78465525309245,9.684247789740432,7.812860329945882,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,78.51871744791667,8.86107879707187,7.152106920878093,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,81.5767469406128,9.03198466233268,7.078919172286987,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,116.0961144765218,10.774790692933289,8.154927492141724,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,124.26331520080566,11.14734565718699,8.251593152681986,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,62.34573268890381,7.89593140097505,6.292142391204834,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,SBS_LTE_2.1G.csv,63.38019069035848,7.961167671287829,6.235631585121155,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,99.76955477396648,9.988471092913393,7.75418484210968,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,77.1565752029419,8.783881556745964,5.854130705197652,LTE_2.1G
Naive,11,MBC_KangNeung_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,50.957920710245766,7.138481681019134,4.494247615337372,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,79.43697293599446,8.912742167032235,7.352566281954448,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,83.98678811391194,9.164430594091044,7.452823321024577,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,95.56383577982585,9.775675719858237,7.971256693204244,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,77.3275785446167,8.79361009737279,7.135362982749939,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,83.18437194824219,9.120546691303224,7.23790168762207,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,123.84556770324707,11.128592350483823,8.661680698394775,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,133.31486320495605,11.546205576073728,8.729884425799051,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,68.80931409200032,8.2951379790815,6.615010817845662,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,SBS_LTE_2.1G.csv,65.03468163808186,8.064408325356663,6.497033596038818,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,98.92172908782959,9.9459403320063,7.876862605412801,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,113.6602554321289,10.66115638343838,8.264978090922037,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,90.51806418100993,9.514098180122483,7.859450499216716,LTE_2.1G
Naive,12,TBN_DaeGu_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,100.15650526682536,10.007822203997499,7.516622106234233,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,81.12088775634766,9.006713482527777,7.501715024312337,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,80.37975931167603,8.965475966822734,7.272725502649943,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,85.36671447753906,9.239410937800043,7.52364997069041,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,70.82961241404216,8.416033056852983,6.843865354855855,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,79.17962837219238,8.898293565183854,7.102410793304443,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,112.39106686909993,10.601465317072915,8.320498983065287,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,124.18007914225261,11.14361158432277,8.337214946746826,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,76.75145435333252,8.760790737903315,7.026055614153544,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,SBS_LTE_2.1G.csv,70.76478894551595,8.412180986255345,6.8228499094645185,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,95.8003028233846,9.787762912095113,7.702221393585205,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,180.79743925730386,13.446093828964004,10.809608976046244,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,187.31970087687174,13.68647876105727,11.59701951344808,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,99.18986638387044,9.959410945626777,7.428062518437703,LTE_2.1G
Naive,13,TBC_DaeGu_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,97.63793500264485,9.881190970862008,7.386750936508179,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,64.63973903656006,8.03988426760983,6.321330904960632,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,69.00424130757649,8.306879155710433,6.5921434958775835,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,81.11028671264648,9.006124955420422,7.247301538785298,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,67.08131122589111,8.190318139479755,6.504584948221843,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,71.12963263193767,8.433838546707998,6.5626198053359985,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,124.31695810953777,11.149751481963074,8.378535032272339,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,132.9799950917562,11.531695239285341,8.378568768501282,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,53.580404122670494,7.3198636683117595,5.690751433372498,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,SBS_LTE_2.1G.csv,48.846569538116455,6.98903208878858,5.316010117530823,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,84.7768513361613,9.207434568660334,6.886960347493489,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,152.29679489135742,12.340858758261414,9.959183732668558,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,146.49377632141113,12.103461336386841,10.150091846783956,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,109.87612660725911,10.482181385916727,7.71517272790273,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,109.99707158406575,10.487948874020399,7.9243530829747515,LTE_2.1G
Naive,14,JeonJu_Radio_LTE_2.1G.csv,JeonJu_Radio_LTE_2.1G.csv,75.23304176330566,8.673698274859788,6.500587145487468,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,59.453365643819176,7.710600861399789,6.006635745366414,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,68.29374933242798,8.264003226791964,6.52655025323232,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,85.23280080159505,9.23216122051576,7.371801257133484,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,67.40902773539226,8.21030010020293,6.4764901002248125,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,69.87044461568196,8.35885426453183,6.455803235371907,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,129.45467313130698,11.377814954168791,8.434576988220215,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,138.90741348266602,11.785898925523925,8.49324373404185,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,49.619988759358726,7.044145708271424,5.444631735483806,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,SBS_LTE_2.1G.csv,44.713939905166626,6.686848278910373,5.0805408755938215,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,84.32468191782634,9.182847157490228,6.772157470385234,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,160.92437235514322,12.685597043700515,10.212966243426004,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,156.32169977823892,12.5028676621901,10.442153294881185,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,109.00273831685384,10.440437649679913,7.581762512524922,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,112.43139139811198,10.603366984034457,7.904154260953267,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,JeonJu_Radio_LTE_2.1G.csv,77.08842690785725,8.780001532337979,6.52972428003947,LTE_2.1G
Naive,15,KBS_JeonJu_LTE_2.1G.csv,KBS_JeonJu_LTE_2.1G.csv,74.35772546132405,8.623092569451174,6.51133664449056,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,57.44555457433065,7.579284568765752,5.314221819241841,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,75.96062405904134,8.715539229390304,6.339351058006287,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,104.78410720825195,10.236410855776157,7.719251275062561,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,81.77681827545166,9.043053592423947,6.617486417293549,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,82.7942434946696,9.099134216763131,6.454232652982076,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,158.75555292765299,12.599823527639305,8.973716100056967,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,176.37983385721842,13.280806973117953,9.136253396670023,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,41.56000471115112,6.446704949906667,4.623221814632416,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,SBS_LTE_2.1G.csv,40.94128942489624,6.398538069348048,4.601349333922069,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,95.26148907343547,9.760199233285942,6.966052174568176,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,151.1493002573649,12.2942791678636,9.16500703493754,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,123.36426226298015,11.106946576939142,8.745500961939493,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,122.58480262756348,11.071802140011512,7.564901828765869,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,140.6828327178955,11.860979416468755,8.308749198913574,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,JeonJu_Radio_LTE_2.1G.csv,95.26977157592773,9.760623523931642,6.752511143684387,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,KBS_JeonJu_LTE_2.1G.csv,88.54880142211914,9.410037269964404,6.790576338768005,LTE_2.1G
Naive,16,KBS_MokPo_LTE_2.1G.csv,KBS_MokPo_LTE_2.1G.csv,39.93059889475504,6.319066299284653,4.465350985527039,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,178.24271647135416,13.350757149740765,11.58881147702535,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,144.08666610717773,12.00361054463105,10.146884202957153,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,118.9181734720866,10.904960956926283,8.954333384831747,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,128.25369517008463,11.324914797475724,9.406245470046997,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,148.11724599202475,12.17034288720021,10.155293385187784,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,124.83117739359538,11.172787360081431,9.263181408246359,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,KBS_ChungJu_LTE_2.1G.csv,136.96772638956705,11.703321169205221,9.401641527811686,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,KBS_main_LTE_2.1G.csv,147.66917419433594,12.151920596940055,10.183116436004639,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,SBS_LTE_2.1G.csv,139.93240356445312,11.829302750561975,9.839651147524515,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,MBC_sa_LTE_2.1G.csv,139.21104176839194,11.798772892483012,9.568126996358236,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,KBS_KangNeung_LTE_2.1G.csv,242.3741143544515,15.56836903321769,13.002625703811646,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,MBC_KangNeung_LTE_2.1G.csv,280.68355560302734,16.75361321038024,14.533597628275553,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,TBN_DaeGu_LTE_2.1G.csv,158.65200551350912,12.595713775467793,10.72519818941752,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,TBC_DaeGu_LTE_2.1G.csv,134.17113240559897,11.58322633835664,9.555558840433756,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,JeonJu_Radio_LTE_2.1G.csv,127.48877016703288,11.291092514324417,9.080332001050314,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,KBS_JeonJu_LTE_2.1G.csv,138.16321182250977,11.754284828202428,9.509335279464722,LTE_2.1G
Naive,17,KBS_SunCheon_LTE_2.1G.csv,KBS_MokPo_LTE_2.1G.csv,187.37603632609049,13.688536675849997,11.813579877217611,LTE_2.1G
