run_name,sweep_tag,use_replay,alpha,hidden_dim,layer_num,stage,stage_task,eval_task,mse,rmse,mae
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,5,KBS_SunCheon.csv,MBC_DaeJeon.csv,97.0047,9.8491,8.0035
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,5,KBS_SunCheon.csv,JeonJu_Radio.csv,104.1381,10.2048,7.8587
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,5,KBS_SunCheon.csv,KBS_SunCheon.csv,228.6417,15.1209,11.3109
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,6,TBC_DaeGu.csv,SBS_Seoul.csv,61.1621,7.8206,6.0195
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,6,TBC_DaeGu.csv,MBC_CheongJu.csv,79.5736,8.9204,7.2504
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,6,TBC_DaeGu.csv,MBC_ChungJu.csv,136.1759,11.6694,8.8780
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,6,TBC_DaeGu.csv,MBC_DaeJeon.csv,97.2339,9.8607,7.9112
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,6,TBC_DaeGu.csv,JeonJu_Radio.csv,102.2565,10.1122,7.6003
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,6,TBC_DaeGu.csv,KBS_SunCheon.csv,244.1084,15.6240,11.6308
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,6,TBC_DaeGu.csv,TBC_DaeGu.csv,113.8344,10.6693,7.8870
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,7,KBS_KangNeung.csv,SBS_Seoul.csv,69.2441,8.3213,6.6228
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,7,KBS_KangNeung.csv,MBC_CheongJu.csv,87.4560,9.3518,7.6800
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,7,KBS_KangNeung.csv,MBC_ChungJu.csv,136.5029,11.6834,9.0001
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,7,KBS_KangNeung.csv,MBC_DaeJeon.csv,99.0960,9.9547,8.0755
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,7,KBS_KangNeung.csv,JeonJu_Radio.csv,106.7340,10.3312,8.1309
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,7,KBS_KangNeung.csv,KBS_SunCheon.csv,240.5729,15.5104,11.6493
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,7,KBS_KangNeung.csv,TBC_DaeGu.csv,117.4812,10.8389,8.1734
alpha_sweep_alpha0.3_hd64_layer2,alpha_sweep,True,0.3,64,2,7,KBS_KangNeung.csv,KBS_KangNeung.csv,90.5407,9.5153,6.2869
