,R,D,H,PL,F,freq_band
35,47900.57884668884,38715.84529055278,116.0,164.14565212510425,9.544068044350276,5G_3.5G
36,24248.37688074958,23368.617819289517,27.0,137.15032828922966,9.544068044350276,5G_3.5G
37,29209.69587433448,23370.32969671057,25.0,140.26526185794577,9.544068044350276,5G_3.5G
38,41324.96579651489,39634.42057387449,10.0,135.65339416470064,9.544068044350276,5G_3.5G
39,23778.8884405122,20882.876778129023,8.0,130.85297509651477,9.544068044350276,5G_3.5G
40,51142.236915221,50256.82108186533,27.0,142.85645649326096,9.544068044350276,5G_3.5G
41,65307.033395261766,64127.70306335311,12.0,139.91431347826315,9.544068044350276,5G_3.5G
42,29594.62292854408,3698.1801891025816,59.0,170.98474019401004,9.544068044350276,5G_3.5G
43,42269.91853068327,732.1154601728281,108.0,191.08059456579025,9.544068044350276,5G_3.5G
44,46033.63969171984,35684.49957003395,214.0,169.76660944833736,9.544068044350276,5G_3.5G
45,25956.959256674258,22415.924476120395,-188.0,131.6142204173768,9.544068044350276,5G_3.5G
46,28147.41862992189,26997.518693002294,12.0,132.31791555538192,9.544068044350276,5G_3.5G
47,28970.046848565595,1990.073242918106,130.0,175.51049507904605,9.544068044350276,5G_3.5G
48,67928.38790977621,67199.43989656893,27.0,145.1526037814955,9.544068044350276,5G_3.5G
49,54591.86978039545,4622.499666361215,219.0,180.27796760204532,9.544068044350276,5G_3.5G
50,65526.0493470251,64345.88024374815,12.0,139.9515108904751,9.544068044350276,5G_3.5G
51,40776.03716608029,1178.9008052869106,225.0,198.4270455824622,9.544068044350276,5G_3.5G
52,20753.66079160311,19891.24001171014,27.0,136.05204248993294,9.544068044350276,5G_3.5G
53,56716.6625059736,2883.5747042967214,369.0,215.0371889770114,9.544068044350276,5G_3.5G
54,28969.462988571595,14090.986823913274,159.0,170.41500793637897,9.544068044350276,5G_3.5G
55,52434.21450547395,9219.037716836552,226.0,179.3038591230868,9.544068044350276,5G_3.5G
56,54160.95307155624,37857.529382713095,188.0,168.49047455448397,9.544068044350276,5G_3.5G
57,39531.85390641174,38777.92529847272,27.0,140.8227606280108,9.544068044350276,5G_3.5G
58,34814.11858703535,33715.46605991755,12.0,134.16425219526764,9.544068044350276,5G_3.5G
59,14461.285740635272,3542.690414488266,329.0,169.079866503888,9.544068044350276,5G_3.5G
60,44843.5063322668,43681.7081517958,12.0,136.36313536719604,9.544068044350276,5G_3.5G
61,29929.546258150687,18989.37310021965,337.0,171.08009268249333,9.544068044350276,5G_3.5G
62,28514.513473482395,924.4896365891094,224.0,177.06340735357358,9.544068044350276,5G_3.5G
63,45489.5096437333,34546.67765086155,337.0,173.83449388759755,9.544068044350276,5G_3.5G
64,33758.19165284359,733.5961289618581,303.0,182.2285335338285,9.544068044350276,5G_3.5G
65,19835.05195119146,16902.878251861293,8.0,129.27781095486412,9.544068044350276,5G_3.5G
66,35080.40894935795,3075.386729656997,190.0,179.57716654519731,9.544068044350276,5G_3.5G
67,51124.09760328337,49983.2049459467,12.0,137.5016572150166,9.544068044350276,5G_3.5G
68,36569.21445458776,35388.48629706817,12.0,134.5914567355557,9.544068044350276,5G_3.5G
69,37645.51032252776,1731.3479545123437,178.0,175.9705980112115,9.544068044350276,5G_3.5G
70,41324.45617246765,4113.683151705462,56.0,179.1819089329611,9.544068044350276,5G_3.5G
71,23869.590157960192,924.500299615039,71.0,170.1922447989919,9.544068044350276,5G_3.5G
